UPS,Sku,Qty,Price,Markup Percentage,MAP,Domestic Shipping,Markup Price,Retail Price,Category
,"mrs-SS06501",0,,,,,,,Discontinued
,"mrs-SS09623",0,,,,,,,Discontinued
,"mrs-SS09681",0,,,,,,,Discontinued
,"mrs-SS22009G",0,,,,,,,Discontinued
,"mrs-SS24529G",0,,,,,,,Discontinued
,"mrs-SS24537G",0,,,,,,,Discontinued
,"mrs-SS25663G",0,,,,,,,Discontinued
,"mrs-SS25795G",0,,,,,,,Discontinued
,"mrs-SS27879G",0,,,,,,,Discontinued
,"mrs-SS29059G",0,,,,,,,Discontinued
,"mrs-SS34646G",0,,,,,,,Discontinued
,"mrs-SS36439G",0,,,,,,,Discontinued
,"mrs-SS36754G",0,,,,,,,Discontinued
,"mrs-SS36756G",0,,,,,,,Discontinued
,"mrs-SS37291G",0,,,,,,,Discontinued
,"mrs-SS37563G",0,,,,,,,Discontinued
,"mrs-SS38319G",0,,,,,,,Discontinued
,"mrs-SS4500110G",0,,,,,,,Discontinued
,"mrs-SS47957G",0,,,,,,,Discontinued
,"mrs-SS50061G",0,,,,,,,Discontinued
,"mrs-SS50448G",0,,,,,,,Discontinued
,"mrs-SS51533G",0,,,,,,,Discontinued
,"mrs-SS53588G",0,,,,,,,Discontinued
,"mrs-SS54808G",0,,,,,,,Discontinued
,"mrs-SS55177G",0,,,,,,,Discontinued
,"mrs-SS55314G",0,,,,,,,Discontinued
,"mrs-SS55578G",0,,,,,,,Discontinued
,"mrs-SS56777G",0,,,,,,,Discontinued
,"mrs-SS56875G",0,,,,,,,Discontinued
,"mrs-SS57338G",0,,,,,,,Discontinued
,"mrs-SS57594G",0,,,,,,,Discontinued
,"mrs-SS57908G",0,,,,,,,Discontinued
,"mrs-SS58677G",0,,,,,,,Discontinued
,"mrs-SS58934G",0,,,,,,,Discontinued
,"mrs-SS59459G",0,,,,,,,Discontinued
,"mrs-SS59700G",0,,,,,,,Discontinued
,"mrs-SS60208G",0,,,,,,,Discontinued
,"mrs-SS62978G",0,,,,,,,Discontinued
,"mrs-SS63074G",0,,,,,,,Discontinued
,"mrs-SS63739G",0,,,,,,,Discontinued
,"mrs-SS64079G",0,,,,,,,Discontinued
,"mrs-SS64266G",0,,,,,,,Discontinued
,"mrs-SS64348G",0,,,,,,,Discontinued
,"mrs-SS64473G",0,,,,,,,Discontinued
,"mrs-SS64630G",0,,,,,,,Discontinued
,"mrs-SS70108",0,,,,,,,Discontinued
,"mrs-SS70229",0,,,,,,,Discontinued
,"mrs-SS70264G",0,,,,,,,Discontinued
,"mrs-SS70419",0,,,,,,,Discontinued
,"mrs-SS70528",0,,,,,,,Discontinued
,"mrs-SS70637",0,,,,,,,Discontinued
,"mrs-SS70648",0,,,,,,,Discontinued
,"mrs-SS70656",0,,,,,,,Discontinued
,"mrs-SS70686",0,,,,,,,Discontinued
,"mrs-SS70763",0,,,,,,,Discontinued
,"mrs-SS70782",0,,,,,,,Discontinued
,"mrs-SS70959",0,,,,,,,Discontinued
,"mrs-SS71108G",0,,,,,,,Discontinued
,"mrs-SS71147",0,,,,,,,Discontinued
,"mrs-SS71319",0,,,,,,,Discontinued
,"mrs-SS71372",0,,,,,,,Discontinued
,"mrs-SS71432G",0,,,,,,,Discontinued
,"mrs-SS71698",0,,,,,,,Discontinued
,"mrs-SS71773",0,,,,,,,Discontinued
,"mrs-SS71833",0,,,,,,,Discontinued
,"mrs-SS71842",0,,,,,,,Discontinued
,"mrs-SS71906",0,,,,,,,Discontinued
,"mrs-SS71913",0,,,,,,,Discontinued
,"mrs-SS71932",0,,,,,,,Discontinued
,"mrs-SS72098",0,,,,,,,Discontinued
,"mrs-SS72202",0,,,,,,,Discontinued
,"mrs-SS72312",0,,,,,,,Discontinued
,"mrs-SS72372",0,,,,,,,Discontinued
,"mrs-SS72611",0,,,,,,,Discontinued
,"mrs-SS72842",0,,,,,,,Discontinued
,"mrs-SS72940",0,,,,,,,Discontinued
,"mrs-SS73012",0,,,,,,,Discontinued
,"mrs-SS73056",0,,,,,,,Discontinued
,"mrs-SS73076",0,,,,,,,Discontinued
,"mrs-SS73184",0,,,,,,,Discontinued
,"mrs-SS80002",0,,,,,,,Discontinued
,"mrs-SS80012",0,,,,,,,Discontinued
,"mrs-SS80041",0,,,,,,,Discontinued
,"mrs-SS80057",0,,,,,,,Discontinued
,"mrs-SS80284",0,,,,,,,Discontinued
,"mrs-SS80308",0,,,,,,,Discontinued
,"mrs-SS80437",0,,,,,,,Discontinued
,"mrs-SS80571",0,,,,,,,Discontinued
,"mrs-SS80734",0,,,,,,,Discontinued
,"mrs-SS81086",0,,,,,,,Discontinued
,"mrs-SS81634",0,,,,,,,Discontinued
,"mrs-SS82043",0,,,,,,,Discontinued
,"mrs-SS82150",0,,,,,,,Discontinued
,"mrs-SS82434",0,,,,,,,Discontinued
,"mrs-SS82453",0,,,,,,,Discontinued
,"mrs-SS82490",0,,,,,,,Discontinued
,"mrs-SS82552",0,,,,,,,Discontinued
,"mrs-SS82681G",0,,,,,,,Discontinued
,"mrs-SS82781",0,,,,,,,Discontinued
,"mrs-SS82808",0,,,,,,,Discontinued
,"mrs-SS82874",0,,,,,,,Discontinued
,"mrs-SS82951",0,,,,,,,Discontinued
,"mrs-SS83076",0,,,,,,,Discontinued
,"mrs-SS83108",0,,,,,,,Discontinued
,"mrs-SS83187",0,,,,,,,Discontinued
,"mrs-SS83234",0,,,,,,,Discontinued
,"mrs-SS83256",0,,,,,,,Discontinued
,"mrs-SS83310",0,,,,,,,Discontinued
,"mrs-SS83636",0,,,,,,,Discontinued
,"mrs-SS83638",0,,,,,,,Discontinued
,"mrs-SS83661G",0,,,,,,,Discontinued
,"mrs-SS84050",0,,,,,,,Discontinued
,"mrs-SS84225",0,,,,,,,Discontinued
,"mrs-SS84520G",0,,,,,,,Discontinued
,"mrs-SS84754",0,,,,,,,Discontinued
,"mrs-SS84845",0,,,,,,,Discontinued
,"mrs-SS84969",0,,,,,,,Discontinued
,"mrs-SS85178",0,,,,,,,Discontinued
,"mrs-SS85262",0,,,,,,,Discontinued
,"mrs-SS85340",0,,,,,,,Discontinued
,"mrs-SS85380",0,,,,,,,Discontinued
,"mrs-SS85394",0,,,,,,,Discontinued
,"mrs-SS85411",0,,,,,,,Discontinued
,"mrs-SS85526",0,,,,,,,Discontinued
,"mrs-SS85549",0,,,,,,,Discontinued
,"mrs-SS85570",0,,,,,,,Discontinued
,"mrs-SS85580",0,,,,,,,Discontinued
,"mrs-SS85596",0,,,,,,,Discontinued
,"mrs-SS85625",0,,,,,,,Discontinued
,"mrs-SS85645",0,,,,,,,Discontinued
,"mrs-SS85653",0,,,,,,,Discontinued
,"mrs-SS85723",0,,,,,,,Discontinued
,"mrs-SS85725",0,,,,,,,Discontinued
,"mrs-SS85727",0,,,,,,,Discontinued
,"mrs-SS85799",0,,,,,,,Discontinued
,"mrs-SS85953",0,,,,,,,Discontinued
,"mrs-SS86061",0,,,,,,,Discontinued
,"mrs-SS86272G",0,,,,,,,Discontinued
,"mrs-SS86765G",0,,,,,,,Discontinued
,"mrs-SS87119",0,,,,,,,Discontinued
,"mrs-SS87149",0,,,,,,,Discontinued
,"mrs-SS87232",0,,,,,,,Discontinued
,"mrs-SS87237",0,,,,,,,Discontinued
,"mrs-SS87259G",0,,,,,,,Discontinued
,"mrs-SS87301",0,,,,,,,Discontinued
,"mrs-SS87370G",0,,,,,,,Discontinued
,"mrs-SS87427",0,,,,,,,Discontinued
,"mrs-SS87428",0,,,,,,,Discontinued
,"mrs-SS87440",0,,,,,,,Discontinued
,"mrs-SS87485",0,,,,,,,Discontinued
,"mrs-SS87522",0,,,,,,,Discontinued
,"mrs-SS87544",0,,,,,,,Discontinued
,"mrs-SS87708",0,,,,,,,Discontinued
,"mrs-SS87721G",0,,,,,,,Discontinued
,"mrs-SS87728G",0,,,,,,,Discontinued
,"mrs-SS87773G",0,,,,,,,Discontinued
,"mrs-SS87899",0,,,,,,,Discontinued
,"mrs-SS87989G",0,,,,,,,Discontinued
,"mrs-SS88075G",0,,,,,,,Discontinued
,"mrs-SS88105",0,,,,,,,Discontinued
,"mrs-SS88175",0,,,,,,,Discontinued
,"mrs-SS88229",0,,,,,,,Discontinued
,"mrs-SS88332",0,,,,,,,Discontinued
,"mrs-SS88374",0,,,,,,,Discontinued
,"mrs-SS88444G",0,,,,,,,Discontinued
,"mrs-SS88536",0,,,,,,,Discontinued
,"mrs-SS88704",0,,,,,,,Discontinued
,"mrs-SS88738",0,,,,,,,Discontinued
,"mrs-SS88754",0,,,,,,,Discontinued
,"mrs-SS88771",0,,,,,,,Discontinued
,"mrs-SS88799",0,,,,,,,Discontinued
,"mrs-SS88927",0,,,,,,,Discontinued
,"mrs-SS88933",0,,,,,,,Discontinued
,"mrs-SS88935",0,,,,,,,Discontinued
,"mrs-SS89047G",0,,,,,,,Discontinued
,"mrs-SS89191",0,,,,,,,Discontinued
,"mrs-SS89253",0,,,,,,,Discontinued
,"mrs-SS89298",0,,,,,,,Discontinued
,"mrs-SS89312",0,,,,,,,Discontinued
,"mrs-SS89385",0,,,,,,,Discontinued
,"mrs-SS89504",0,,,,,,,Discontinued
,"mrs-SS89881",0,,,,,,,Discontinued
,"mrs-SS91335",0,,,,,,,Discontinued
,"mrs-SS93100",0,,,,,,,Discontinued
,"mrs-SS93187",0,,,,,,,Discontinued
,"mrs-SS93193B",0,,,,,,,Discontinued
,"mrs-SV10118MD",0,,,,,,,Discontinued
,"mrs-SV10121LG",0,,,,,,,Discontinued
,"mrs-SV10121SM",0,,,,,,,Discontinued
,"mrs-SV10204LG",0,,,,,,,Discontinued
,"mrs-SV10204SM",0,,,,,,,Discontinued
,"mrs-SV10258MD",0,,,,,,,Discontinued
,"mrs-SV10273XXX",0,,,,,,,Discontinued
,"mrs-SV30101MD",0,,,,,,,Discontinued
,"mrs-SV5059BK",0,,,,,,,Discontinued
,"mrs-SV7054BKX",0,,,,,,,Discontinued
,"mrs-SV7054PKXX",0,,,,,,,Discontinued
,"mrs-SV7058BKXXX",0,,,,,,,Discontinued
,"mrs-SV7078EPX",0,,,,,,,Discontinued
,"mrs-SV7079SUXXX",0,,,,,,,Discontinued
,"mrs-SV7080BULG",0,,,,,,,Discontinued
,"mrs-SV7080SULG",0,,,,,,,Discontinued
,"mrs-SV7080SUSM",0,,,,,,,Discontinued
,"mrs-SV7081BUMD",0,,,,,,,Discontinued
,"mrs-SV7081BUX",0,,,,,,,Discontinued
,"mrs-SV7081BUXXX",0,,,,,,,Discontinued
,"mrs-SV7081EPLG",0,,,,,,,Discontinued
,"mrs-SV7081EPX",0,,,,,,,Discontinued
,"mrs-SV7081EPXXX",0,,,,,,,Discontinued
,"mrs-SV7081SULG",0,,,,,,,Discontinued
,"mrs-SV7081SUSM",0,,,,,,,Discontinued
,"mrs-SV7081SUXX",0,,,,,,,Discontinued
,"mrs-SV7081SUXXXX",0,,,,,,,Discontinued
,"mrs-SV7166PKMD",0,,,,,,,Discontinued
,"mrs-SV7167PKLG",0,,,,,,,Discontinued
,"mrs-SV7167PKSM",0,,,,,,,Discontinued
,"mrs-SV7168PKMD",0,,,,,,,Discontinued
,"mrs-SV7169PKSM",0,,,,,,,Discontinued
,"mrs-SV7171PKLG",0,,,,,,,Discontinued
,"mrs-SV7172PKMD",0,,,,,,,Discontinued
,"mrs-SV7188CSM",0,,,,,,,Discontinued
,"mrs-SV7189BMD",0,,,,,,,Discontinued
,"mrs-SV7189CLG",0,,,,,,,Discontinued
,"mrs-SV7189CSM",0,,,,,,,Discontinued
,"mrs-SV9010",0,,,,,,,Discontinued
,"mrs-SV9013BKSD",0,,,,,,,Discontinued
,"mrs-SV9013PKSD",0,,,,,,,Discontinued
,"mrs-SV9021PR",0,,,,,,,Discontinued
,"mrs-SV9027ML",0,,,,,,,Discontinued
,"mrs-SV9030",0,,,,,,,Discontinued
,"mrs-SV9030PKXL",0,,,,,,,Discontinued
,"mrs-SV9039BL",0,,,,,,,Discontinued
,"mrs-SV9041X",0,,,,,,,Discontinued
,"mrs-SV9081X",0,,,,,,,Discontinued
,"mrs-SV9087BUX",0,,,,,,,Discontinued
,"mrs-SV9087PKX",0,,,,,,,Discontinued
,"mrs-SV9127XXX",0,,,,,,,Discontinued
,"mrs-SV9164RDLG",0,,,,,,,Discontinued
,"mrs-SV9184BKLG",0,,,,,,,Discontinued
,"mrs-SV9184BKSM",0,,,,,,,Discontinued
,"mrs-SV9187WTXXX",0,,,,,,,Discontinued
,"mrs-SV9219WTLG",0,,,,,,,Discontinued
,"mrs-SV9219WTSM",0,,,,,,,Discontinued
,"mrs-SV9219WTXL",0,,,,,,,Discontinued
,"mrs-SV9225PK32B",0,,,,,,,Discontinued
,"mrs-SV9225PK34C",0,,,,,,,Discontinued
,"mrs-SV9225PK36B",0,,,,,,,Discontinued
,"mrs-SV9225PK36D",0,,,,,,,Discontinued
,"mrs-SV9228PKLG",0,,,,,,,Discontinued
,"mrs-SV9228PKSM",0,,,,,,,Discontinued
,"mrs-SV9228PKXXL",0,,,,,,,Discontinued
,"mrs-SV9229BKXL",0,,,,,,,Discontinued
,"mrs-SV9229RD",0,,,,,,,Discontinued
,"mrs-SV9229WT",0,,,,,,,Discontinued
,"mrs-SV9230PKML",0,,,,,,,Discontinued
,"mrs-SV9253WTXL",0,,,,,,,Discontinued
,"mrs-SV9296BK",0,,,,,,,Discontinued
,"mrs-SV9311LG",0,,,,,,,Discontinued
,"mrs-SV9311SM",0,,,,,,,Discontinued
,"mrs-SV9311XXL",0,,,,,,,Discontinued
,"mrs-SV9311XXX",0,,,,,,,Discontinued
,"mrs-SV9324RDXL",0,,,,,,,Discontinued
,"mrs-SV9339MD",0,,,,,,,Discontinued
,"mrs-SV9360",0,,,,,,,Discontinued
,"mrs-SV9380RDMD",0,,,,,,,Discontinued
,"mrs-SV9391WTLG",0,,,,,,,Discontinued
,"mrs-SV9391WTSM",0,,,,,,,Discontinued
,"mrs-SV9391WTXXL",0,,,,,,,Discontinued
,"mrs-SV9392PKLG",0,,,,,,,Discontinued
,"mrs-SV9397LG",0,,,,,,,Discontinued
,"mrs-SV9397SM",0,,,,,,,Discontinued
,"mrs-SV9397XXL",0,,,,,,,Discontinued
,"mrs-SV9424BU",0,,,,,,,Discontinued
,"mrs-SV9435",0,,,,,,,Discontinued
,"mrs-SV9444BPSD",0,,,,,,,Discontinued
,"mrs-SV9484BK",0,,,,,,,Discontinued
,"mrs-TA02",0,,,,,,,Discontinued
,"mrs-TA110",0,,,,,,,Discontinued
,"mrs-TA144",0,,,,,,,Discontinued
,"mrs-TA147",0,,,,,,,Discontinued
,"mrs-TA161",0,,,,,,,Discontinued
,"mrs-TA170",0,,,,,,,Discontinued
,"mrs-TA172",0,,,,,,,Discontinued
,"mrs-TA20",0,,,,,,,Discontinued
,"mrs-TA206",0,,,,,,,Discontinued
,"mrs-TA246",0,,,,,,,Discontinued
,"mrs-TA255",0,,,,,,,Discontinued
,"mrs-TA260",0,,,,,,,Discontinued
,"mrs-TA276",0,,,,,,,Discontinued
,"mrs-TA290",0,,,,,,,Discontinued
,"mrs-TA303",0,,,,,,,Discontinued
,"mrs-TA309",0,,,,,,,Discontinued
,"mrs-TA311",0,,,,,,,Discontinued
,"mrs-TA337",0,,,,,,,Discontinued
,"mrs-TA345",0,,,,,,,Discontinued
,"mrs-TA347",0,,,,,,,Discontinued
,"mrs-TA349",0,,,,,,,Discontinued
,"mrs-TA352",0,,,,,,,Discontinued
,"mrs-TA354",0,,,,,,,Discontinued
,"mrs-TA356",0,,,,,,,Discontinued
,"mrs-TA384",0,,,,,,,Discontinued
,"mrs-TA386",0,,,,,,,Discontinued
,"mrs-TA398",0,,,,,,,Discontinued
,"mrs-TA400",0,,,,,,,Discontinued
,"mrs-TA402",0,,,,,,,Discontinued
,"mrs-TA408",0,,,,,,,Discontinued
,"mrs-TA409",0,,,,,,,Discontinued
,"mrs-TA412",0,,,,,,,Discontinued
,"mrs-TA419",0,,,,,,,Discontinued
,"mrs-TA422",0,,,,,,,Discontinued
,"mrs-TA45",0,,,,,,,Discontinued
,"mrs-TA458",0,,,,,,,Discontinued
,"mrs-TA460",0,,,,,,,Discontinued
,"mrs-TA465C",0,,,,,,,Discontinued
,"mrs-TA477",0,,,,,,,Discontinued
,"mrs-TA479",0,,,,,,,Discontinued
,"mrs-TA481",0,,,,,,,Discontinued
,"mrs-TA483",0,,,,,,,Discontinued
,"mrs-TA488",0,,,,,,,Discontinued
,"mrs-TA491",0,,,,,,,Discontinued
,"mrs-TA493",0,,,,,,,Discontinued
,"mrs-TA495",0,,,,,,,Discontinued
,"mrs-TA497",0,,,,,,,Discontinued
,"mrs-TA499",0,,,,,,,Discontinued
,"mrs-TA508",0,,,,,,,Discontinued
,"mrs-TA510BK",0,,,,,,,Discontinued
,"mrs-TA513",0,,,,,,,Discontinued
,"mrs-TA520",0,,,,,,,Discontinued
,"mrs-TA522",0,,,,,,,Discontinued
,"mrs-TA524",0,,,,,,,Discontinued
,"mrs-TA526",0,,,,,,,Discontinued
,"mrs-TA528",0,,,,,,,Discontinued
,"mrs-TA530",0,,,,,,,Discontinued
,"mrs-TA533",0,,,,,,,Discontinued
,"mrs-TA600",0,,,,,,,Discontinued
,"mrs-TA602",0,,,,,,,Discontinued
,"mrs-TA605",0,,,,,,,Discontinued
,"mrs-TA90",0,,,,,,,Discontinued
,"mrs-TB10101",0,,,,,,,Discontinued
,"mrs-TB10102",0,,,,,,,Discontinued
,"mrs-TB10312",0,,,,,,,Discontinued
,"mrs-TB10315",0,,,,,,,Discontinued
,"mrs-TB10317",0,,,,,,,Discontinued
,"mrs-TB10323",0,,,,,,,Discontinued
,"mrs-TB25002B",0,,,,,,,Discontinued
,"mrs-TB25095",0,,,,,,,Discontinued
,"mrs-TB25216C",0,,,,,,,Discontinued
,"mrs-TB25307",0,,,,,,,Discontinued
,"mrs-TB25319",0,,,,,,,Discontinued
,"mrs-TB25329",0,,,,,,,Discontinued
,"mrs-TB25337",0,,,,,,,Discontinued
,"mrs-TB25350",0,,,,,,,Discontinued
,"mrs-TB25354",0,,,,,,,Discontinued
,"mrs-TB25360",0,,,,,,,Discontinued
,"mrs-TB25362",0,,,,,,,Discontinued
,"mrs-TB25403",0,,,,,,,Discontinued
,"mrs-TB25405",0,,,,,,,Discontinued
,"mrs-TB25409",0,,,,,,,Discontinued
,"mrs-TB25411",0,,,,,,,Discontinued
,"mrs-TB25520",0,,,,,,,Discontinued
,"mrs-TB25524",0,,,,,,,Discontinued
,"mrs-TB25526",0,,,,,,,Discontinued
,"mrs-TB25528",0,,,,,,,Discontinued
,"mrs-TB25530",0,,,,,,,Discontinued
,"mrs-TB25532",0,,,,,,,Discontinued
,"mrs-TB25534",0,,,,,,,Discontinued
,"mrs-TB26043",0,,,,,,,Discontinued
,"mrs-TB26045",0,,,,,,,Discontinued
,"mrs-TB26049",0,,,,,,,Discontinued
,"mrs-TB26085",0,,,,,,,Discontinued
,"mrs-TB26156",0,,,,,,,Discontinued
,"mrs-TB26220",0,,,,,,,Discontinued
,"mrs-TB26274",0,,,,,,,Discontinued
,"mrs-TB26304",0,,,,,,,Discontinued
,"mrs-TB26325",0,,,,,,,Discontinued
,"mrs-TB26337",0,,,,,,,Discontinued
,"mrs-TB26345",0,,,,,,,Discontinued
,"mrs-TB26348",0,,,,,,,Discontinued
,"mrs-TB26358",0,,,,,,,Discontinued
,"mrs-TB26368",0,,,,,,,Discontinued
,"mrs-TB26378",0,,,,,,,Discontinued
,"mrs-TB26382",0,,,,,,,Discontinued
,"mrs-TB26387",0,,,,,,,Discontinued
,"mrs-TB26396",0,,,,,,,Discontinued
,"mrs-TB26403",0,,,,,,,Discontinued
,"mrs-TB26408",0,,,,,,,Discontinued
,"mrs-TB26414",0,,,,,,,Discontinued
,"mrs-TB26420",0,,,,,,,Discontinued
,"mrs-TB26441",0,,,,,,,Discontinued
,"mrs-TB26444",0,,,,,,,Discontinued
,"mrs-TB26446",0,,,,,,,Discontinued
,"mrs-TB26448",0,,,,,,,Discontinued
,"mrs-TB26454",0,,,,,,,Discontinued
,"mrs-TB26456",0,,,,,,,Discontinued
,"mrs-TB26458",0,,,,,,,Discontinued
,"mrs-TB26460",0,,,,,,,Discontinued
,"mrs-TB26462",0,,,,,,,Discontinued
,"mrs-TB26467",0,,,,,,,Discontinued
,"mrs-TB26482",0,,,,,,,Discontinued
,"mrs-TB26499",0,,,,,,,Discontinued
,"mrs-TB26502",0,,,,,,,Discontinued
,"mrs-TB26504",0,,,,,,,Discontinued
,"mrs-TB26507",0,,,,,,,Discontinued
,"mrs-TB26515",0,,,,,,,Discontinued
,"mrs-TB26519",0,,,,,,,Discontinued
,"mrs-TB26524",0,,,,,,,Discontinued
,"mrs-TB26535",0,,,,,,,Discontinued
,"mrs-TB26537",0,,,,,,,Discontinued
,"mrs-TB26549",0,,,,,,,Discontinued
,"mrs-TB26551",0,,,,,,,Discontinued
,"mrs-TB26553",0,,,,,,,Discontinued
,"mrs-TB26565",0,,,,,,,Discontinued
,"mrs-TB26578",0,,,,,,,Discontinued
,"mrs-TB26595",0,,,,,,,Discontinued
,"mrs-TB27032",0,,,,,,,Discontinued
,"mrs-TB27047",0,,,,,,,Discontinued
,"mrs-TB27086",0,,,,,,,Discontinued
,"mrs-TB27095",0,,,,,,,Discontinued
,"mrs-TB27304R",0,,,,,,,Discontinued
,"mrs-TB27306B",0,,,,,,,Discontinued
,"mrs-TB27306Y",0,,,,,,,Discontinued
,"mrs-TB27501",0,,,,,,,Discontinued
,"mrs-TB27507",0,,,,,,,Discontinued
,"mrs-TB27509",0,,,,,,,Discontinued
,"mrs-TB27514",0,,,,,,,Discontinued
,"mrs-TB27516",0,,,,,,,Discontinued
,"mrs-TB27518",0,,,,,,,Discontinued
,"mrs-TB27522",0,,,,,,,Discontinued
,"mrs-TB27528",0,,,,,,,Discontinued
,"mrs-TB27530",0,,,,,,,Discontinued
,"mrs-TB27534",0,,,,,,,Discontinued
,"mrs-TB27536",0,,,,,,,Discontinued
,"mrs-TB27540",0,,,,,,,Discontinued
,"mrs-TB27542",0,,,,,,,Discontinued
,"mrs-TB27561",0,,,,,,,Discontinued
,"mrs-TB27616",0,,,,,,,Discontinued
,"mrs-TB27619",0,,,,,,,Discontinued
,"mrs-TB27629",0,,,,,,,Discontinued
,"mrs-TB27636",0,,,,,,,Discontinued
,"mrs-TB27701",0,,,,,,,Discontinued
,"mrs-TB27703",0,,,,,,,Discontinued
,"mrs-TB37038",0,,,,,,,Discontinued
,"mrs-TF02",0,,,,,,,Discontinued
,"mrs-TF10731",0,,,,,,,Discontinued
,"mrs-TF10733",0,,,,,,,Discontinued
,"mrs-TF111601",0,,,,,,,Discontinued
,"mrs-TF60029",0,,,,,,,Discontinued
,"mrs-TF60035",0,,,,,,,Discontinued
,"mrs-TF6004",0,,,,,,,Discontinued
,"mrs-TH149",0,,,,,,,Discontinued
,"mrs-TH152",0,,,,,,,Discontinued
,"mrs-TH155",0,,,,,,,Discontinued
,"mrs-TH33",0,,,,,,,Discontinued
,"mrs-TI01BU",0,,,,,,,Discontinued
,"mrs-TI01GR",0,,,,,,,Discontinued
,"mrs-TI01WT",0,,,,,,,Discontinued
,"mrs-TI02RD",0,,,,,,,Discontinued
,"mrs-TI05BU",0,,,,,,,Discontinued
,"mrs-TI05GR",0,,,,,,,Discontinued
,"mrs-TI05RD",0,,,,,,,Discontinued
,"mrs-TI06GD",0,,,,,,,Discontinued
,"mrs-TI06SV",0,,,,,,,Discontinued
,"mrs-TI15SV",0,,,,,,,Discontinued
,"mrs-TI16BK",0,,,,,,,Discontinued
,"mrs-TI16SV",0,,,,,,,Discontinued
,"mrs-TI18BK",0,,,,,,,Discontinued
,"mrs-TI21",0,,,,,,,Discontinued
,"mrs-TI46",0,,,,,,,Discontinued
,"mrs-TI51",0,,,,,,,Discontinued
,"mrs-TI53",0,,,,,,,Discontinued
,"mrs-TI55",0,,,,,,,Discontinued
,"mrs-TI59",0,,,,,,,Discontinued
,"mrs-TI60BU",0,,,,,,,Discontinued
,"mrs-TI60GR",0,,,,,,,Discontinued
,"mrs-TI60PR",0,,,,,,,Discontinued
,"mrs-TI60SV",0,,,,,,,Discontinued
,"mrs-TI60YW",0,,,,,,,Discontinued
,"mrs-TM106TLG",0,,,,,,,Discontinued
,"mrs-TM113",0,,,,,,,Discontinued
,"mrs-TM116TLG",0,,,,,,,Discontinued
,"mrs-TM127",0,,,,,,,Discontinued
,"mrs-TM131",0,,,,,,,Discontinued
,"mrs-TM133",0,,,,,,,Discontinued
,"mrs-TT11023",0,,,,,,,Discontinued
,"mrs-TT13056",0,,,,,,,Discontinued
,"mrs-TT15006",0,,,,,,,Discontinued
,"mrs-UA01BK",0,,,,,,,Discontinued
,"mrs-UA01NB",0,,,,,,,Discontinued
,"mrs-UA01NO",0,,,,,,,Discontinued
,"mrs-UA01NU",0,,,,,,,Discontinued
,"mrs-UA01WT",0,,,,,,,Discontinued
,"mrs-UA02BKSM",0,,,,,,,Discontinued
,"mrs-UA02ROLG",0,,,,,,,Discontinued
,"mrs-UA03BKMD",0,,,,,,,Discontinued
,"mrs-UA03GDLG",0,,,,,,,Discontinued
,"mrs-UA03GDSM",0,,,,,,,Discontinued
,"mrs-UA03GRMD",0,,,,,,,Discontinued
,"mrs-UA03RDLG",0,,,,,,,Discontinued
,"mrs-UA03RDSM",0,,,,,,,Discontinued
,"mrs-UA03ROMD",0,,,,,,,Discontinued
,"mrs-UA03WTMD",0,,,,,,,Discontinued
,"mrs-UA04RDLG",0,,,,,,,Discontinued
,"mrs-UA04ROLG",0,,,,,,,Discontinued
,"mrs-UA05ROLG",0,,,,,,,Discontinued
,"mrs-UA08BKPL",0,,,,,,,Discontinued
,"mrs-UA1000PL",0,,,,,,,Discontinued
,"mrs-UA1003A",0,,,,,,,Discontinued
,"mrs-UA1011BK",0,,,,,,,Discontinued
,"mrs-UA1011WT",0,,,,,,,Discontinued
,"mrs-UA1022BK",0,,,,,,,Discontinued
,"mrs-UA1022RD",0,,,,,,,Discontinued
,"mrs-UA1022WTPL",0,,,,,,,Discontinued
,"mrs-UA1049RB",0,,,,,,,Discontinued
,"mrs-UA1090Q",0,,,,,,,Discontinued
,"mrs-UA1278BKQ",0,,,,,,,Discontinued
,"mrs-UA12GR",0,,,,,,,Discontinued
,"mrs-UA12RO",0,,,,,,,Discontinued
,"mrs-UA1402BK",0,,,,,,,Discontinued
,"mrs-UA16BBK",0,,,,,,,Discontinued
,"mrs-UA16BRD",0,,,,,,,Discontinued
,"mrs-UA16BYW",0,,,,,,,Discontinued
,"mrs-UA1900BK",0,,,,,,,Discontinued
,"mrs-UA1901PL",0,,,,,,,Discontinued
,"mrs-UA1909QBK",0,,,,,,,Discontinued
,"mrs-UA1911WT",0,,,,,,,Discontinued
,"mrs-UA1912WT",0,,,,,,,Discontinued
,"mrs-UA2005",0,,,,,,,Discontinued
,"mrs-UA2040AF",0,,,,,,,Discontinued
,"mrs-UA2059BK",0,,,,,,,Discontinued
,"mrs-UA2061",0,,,,,,,Discontinued
,"mrs-UA2063BK",0,,,,,,,Discontinued
,"mrs-UA2069",0,,,,,,,Discontinued
,"mrs-UA2078",0,,,,,,,Discontinued
,"mrs-UA2098",0,,,,,,,Discontinued
,"mrs-UA2102",0,,,,,,,Discontinued
,"mrs-UA2135RD",0,,,,,,,Discontinued
,"mrs-UA2136",0,,,,,,,Discontinued
,"mrs-UA2141",0,,,,,,,Discontinued
,"mrs-UA2143",0,,,,,,,Discontinued
,"mrs-UA2148",0,,,,,,,Discontinued
,"mrs-UA2153",0,,,,,,,Discontinued
